194187	14350		La Graverie		14	25	1	14317	1122	87	1,71	48.89333343	-0.87805598			
194188	14470		Graye-sur-Mer		14	25	1	14318	593	87	1,67	49.32972335	-0.47166699			
194189	14540		Grentheville		14	25	1	14319	753	146	1,13	49.1483345	-0.28499999			
194190	14220		Grimbosq		14	25	1	14320	302	33	1,01	49.04388809	-0.45361098			
194191	I_14735		Grisy		14	25	1	14321	0	0	0,93	49	-0.06666700			
194192	14400		Guéron		14	25	1	14322	236	45	1,1	49.24861145	-0.71277797			
194193	I_14335		Le Ham		14	25	1	14323	0	0	1,67	49.183333	-0.10000000			
194194	14220		Hamars		14	25	1	14324	390	36	1,88	48.99777984	-0.54527801			
194195	14880		Hermanville-sur-Mer		14	25	1	14325	2661	262	1,28	49.28305435	-0.31361100			
194196	14100		Hermival-les-Vaux		14	25	1	14326	760	49	1,87	49.16555786	0.28416699			
194197	14200		Hérouville-Saint-Clair		14	25	1	14327	24025	2330	0,63	49.20583343	-0.31916698			
194198	14850		Hérouvillette		14	25	1	14328	1119	297	1	49.22027969	-0.24194400			
194199	14430		Heuland		14	25	1	14329	71	18	1,15	49.2686119	0.00194400			
194200	14140		Heurtevent		14	25	1	14330	165	28	1,42	48.98555755	0.13805599			
194201	14170		Hiéville		14	25	1	14331	253	54	0,98	49.0233345	-0.01250000			
194202	14700		La Hoguette		14	25	1	14332	573	22	1,84	48.87916564	-0.15999999			
194203	14600		Honfleur		14	25	1	14333	8178	605	2,32	49.41916656	0.23111100			
194204	14100		L'Hôtellerie		14	25	1	14334	188	38	2,22	49.14138793	0.40555599			
194205	14430		Hotot-en-Auge		14	25	1	14335	281	12	1,22	49.16722106	-0.05388899			
194206	14250		Hottot-les-Bagues		14	25	1	14336	470	48	1,02	49.15277862	-0.64805597			
194207	14340		La Houblonnière		14	25	1	14337	234	30	1,33	49.12444305	0.10111100			
194208	14510		Houlgate		14	25	1	14338	1832	353	1,41	49.30333328	-0.07583300			
194209	14540		Hubert-Folie		14	25	1	14339	213	102	1,19	49.12944412	-0.31416699			
194210	I_14515		Huppain		14	25	1	14340	0	0	1,8	49.35	-0.76666700			
194211	14123		Ifs		14	25	1	14341	9208	770	1	49.13833236	-0.34722200			
194212	14230		Isigny-sur-Mer		14	25	1	14342	2920	173	2,24	49.31805419	-1.10166704			
194213	14690		Les Isles-Bardel		14	25	1	14343	58	7	2,1	48.84361267	-0.33888900			
194214	14670		Janville		14	25	1	14344	406	93	0,58	49.16472244	-0.15138900			
194215	14170		Jort		14	25	1	14345	306	48	1,19	48.97277832	-0.07999999			
194216	14250		Juaye-Mondaye		14	25	1	14346	623	38	1,42	49.21222305	-0.69472199			
194217	14260		Jurques		14	25	1	14347	559	41	1,2	49.01777648	-0.74138897			
194218	14250		Juvigny-sur-Seulles		14	25	1	14348	55	14	0,8	49.16222381	-0.61222201			
194219	14320		Laize-la-Ville		14	25	1	14349	319	197	0,73	49.08139038	-0.37972199			
194220	14240		La Lande-sur-Drôme		14	25	1	14350	59	36	1,63	49.06999969	-0.86638897			
194221	I_14584		La Lande-Vaumont		14	25	1	14351	0	0	2,62	48.783333	-0.86666700			
194222	14380		Landelles-et-Coupigny		14	25	1	14352	838	33	1,94	48.8880577	-0.99527800			
194223	14310		Landes-sur-Ajon		14	25	1	14353	252	42	1,34	49.07638931	-0.57833302			
194224	14830		Langrune-sur-Mer		14	25	1	14354	1706	325	1,54	49.32389068	-0.37055599			
194225	14480		Lantheuil		14	25	1	14355	592	139	1,15	49.26750183	-0.51777797			
194226	14740		Lasson		14	25	1	14356	494	95	1,48	49.23333358	-0.46555599			
194227	14770		Lassy		14	25	1	14357	327	23	1,58	48.91583251	-0.67611098			
194228	14340		Léaupartie		14	25	1	14358	62	15	1,18	49.1819458	0.04138899			
194229	14140		Lécaude		14	25	1	14359	148	14	1,51	49.10166549	0.07611099			
194230	14700		Leffard		14	25	1	14360	168	27	1,58	48.91666793	-0.30083298			
194231	14770		Lénault		14	25	1	14361	148	22	1,45	48.93249893	-0.62777799			
194232	14140		Lessard-et-le-Chêne		14	25	1	14362	175	17	1,37	49.07222366	0.11777800			
194233	I_14697		Lieury		14	25	1	14363	0	0	1,06	48.983333	-0.01666700			
194234	14250		Lingèvres		14	25	1	14364	458	32	0,99	49.17472076	-0.67305600			
194235	14780		Lion-sur-Mer		14	25	1	14365	2401	439	1,41	49.29999923	-0.31888899			
194236	14100		Lisieux		14	25	1	14366	23166	1814	1,72	49.14416885	0.22638900			
194237	14330		Lison		14	25	1	14367	453	44	2,09	49.24750137	-1.04583299			
194238	14140		Lisores		14	25	1	14368	260	21	1,67	48.9608345	0.20611099			
194239	14490		Litteau		14	25	1	14369	214	31	1,86	49.15222167	-0.90277802			
194240	14330		Le Molay-Littry		14	25	1	14370	2657	95	1,59	49.22666549	-0.88249999			
194241	14140		Livarot		14	25	1	14371	2516	204	1,47	49.00527954	0.15138900			
194242	14240		Livry		14	25	1	14372	705	30	1,25	49.10833358	-0.76361101			
194243	14210		Le Locheur		14	25	1	14373	280	66	0,99	49.10222244	-0.55138897			
194244	14240		Les Loges		14	25	1	14374	115	25		49.04305648	-0.80611097			
194245	14700		Les Loges-Saulces		14	25	1	14375	119	16	1,97	48.8666687	-0.29833298			
194246	14250		Longraye		14	25	1	14376	206	36	1,94	49.15527725	-0.70027798			
194247	14400		Longues-sur-Mer		14	25	1	14377	586	46	1,67	49.33527755	-0.69583302			
194248	14230		Longueville		14	25	1	14378	237	37		49.34166717	-0.96305602			
194249	14310		Longvillers		14	25	1	14379	323	43	0,85	49.05083465	-0.63083302			
194250	14250		Loucelles		14	25	1	14380	137	37	1,2	49.22249984	-0.57999998			
194251	14170		Louvagny		14	25	1	14381	64	11	1,32	48.94472122	-0.04472199			
194252	14710		Louvières		14	25	1	14382	73	15	-1	49.36360931	-0.91722202			
194253	14111		Louvigny		14	25	1	14383	1766	304	0,37	49.15694427	-0.39027801			
194254	14530		Luc-sur-Mer		14	25	1	14384	3036	797	1,41	49.30805587	-0.35527798			
194255	14400		Magny-en-Bessin		14	25	1	14385	109	29	1,41	49.30666732	-0.66277801			
194256	14270		Magny-la-Campagne		14	25	1	14386	476	74	0,91	49.04750061	-0.09861099			
194257	14270		Magny-le-Freule		14	25	1	14387	313	52	0,83	49.09805679	-0.06777799			
194258	14500		Maisoncelles-la-Jourdan		14	25	1	14388	470	33	2,49	48.80166625	-0.85027801			
194259	14310		Maisoncelles-Pelvey		14	25	1	14389	228	38	0,95	49.05666732	-0.67305600			
194260	14210		Maisoncelles-sur-Ajon		14	25	1	14390	182	40	1,26	49.05361175	-0.54000002			
194261	14400		Maisons		14	25	1	14391	320	52	1,54	49.31388854	-0.75111097			
194262	I_14312		Maisy		14	25	1	14392	0	0	2,09	49.383333	-1.05			
194263	14210		Maizet		14	25	1	14393	238	45	0,95	49.07944488	-0.47138899			
194264	14190		Maizières		14	25	1	14394	422	61	1,6	49.01638793	-0.15749999			
194265	14350		Malloué		14	25	1	14395	28	19	1,84	48.93722152	-0.95999997			
194266	14930		Maltot		14	25	1	14396	575	127	0,59	49.12805557	-0.42250001			
194267	14710		Mandeville-en-Bessin		14	25	1	14397	229	30	1,59	49.30166625	-0.87888902			
194268	14340		Manerbe		14	25	1	14398	500	27	2,11	49.1855545	0.17222200			
194269	14130		Manneville-la-Pipard		14	25	1	14399	348	50	1,67	49.25888824	0.22166700			
194270	14400		Le Manoir		14	25	1	14400	109	18	1,75	49.28388977	-0.59444397			
194271	14117		Manvieux		14	25	1	14401	107	29	1,67	49.33722305	-0.65611100			
194272	14620		Le Marais-la-Chapelle		14	25	1	14402	63	32	1,84	48.88249969	-0.02638899			
194273	14100		Marolles		14	25	1	14403	625	46	2,12	49.13916778	0.37277799			
194274	14220		Martainville		14	25	1	14404	96	16	1,68	48.9533348	-0.34194400			
194275	14700		Martigny-sur-l'Ante		14	25	1	14405	293	31	1,71	48.9011116	-0.28305599			
194276	14740		Martragny		14	25	1	14406	325	84	1,65	49.2508316	-0.59555602			
194277	14920		Mathieu		14	25	1	14407	1625	167	1,02	49.25555419	-0.37250000			
194278	14320		May-sur-Orne		14	25	1	14408	1716	468	0,62	49.10083389	-0.37194401			
194279	14810		Merville-Franceville-Plage		14	25	1	14409	1521	126		49.2797203	-0.20083299			
194280	14370		Méry-Corbon		14	25	1	14410	835	115	1,46	49.13555526	-0.08222199			
194281	14220		Meslay		14	25	1	14411	195	37	1,19	48.96416854	-0.39638900			
194282	14260		Le Mesnil-au-Grain		14	25	1	14412	57	12	1,02	49.04194259	-0.59833300			
194283	14260		Le Mesnil-Auzouf		14	25	1	14413	252	27	1,21	48.98110961	-0.75138902			
194284	14140		Le Mesnil-Bacley		14	25	1	14414	177	49	1,47	48.99833297	0.14305600			
194285	14380		Le Mesnil-Benoist		14	25	1	14415	45	18	1,97	48.8666687	-0.98777800			
194286	14380		Le Mesnil-Caussois		14	25	1	14416	103	26	2,1	48.85583114	-1.01555597			
194287	14380		Mesnil-Clinchamps		14	25	1	14417	833	51	2,1	48.85277938	-0.99000000			
194288	14140		Le Mesnil-Durand		14	25	1	14418	272	31	1,42	49.04277801	0.13805599			
194289	14100		Le Mesnil-Eudes		14	25	1	14419	286	34	1,57	49.09305572	0.17916700			
194290	14140		Le Mesnil-Germain		14	25	1	14420	218	25	1,57	49.04611206	0.19083300			
194291	14100		Le Mesnil-Guillaume		14	25	1	14421	496	133	1,92	49.10444259	0.28777799			
194292	14270		Le Mesnil-Mauger		14	25	1	14422	1005	30	1,08	49.08777618	0.01916700			
194293	14740		Le Mesnil-Patry		14	25	1	14423	217	46	0,72	49.19472122	-0.54500001			
194294	14380		Le Mesnil-Robert		14	25	1	14424	158	36	1,84	48.87611007	-0.95472198			
194295	14140		Le Mesnil-Simon		14	25	1	14425	155	13	1,33	49.0894432	0.10527800			
194296	14130		Le Mesnil-sur-Blangy		14	25	1	14426	184	20	1,77	49.25805664	0.26083299			
194297	14690		Le Mesnil-Villement		14	25	1	14427	283	85	2,1	48.85388946	-0.36888900			
194298	I_14142		Mestry		14	25	1	14428	0	0		49.2833333	-1			
194299	14290		Meulles		14	25	1	14429	362	20	2,02	48.97527694	0.33055600			
194300	14960		Meuvaines		14	25	1	14430	150	19	1,67	49.32638931	-0.56499999			
194301	14270		Mézidon-Canon		14	25	1	14431	4713	423		49.07860946	-0.06361100			
194302	14210		Missy		14	25	1	14432	463	87	1,08	49.12083435	-0.54916697			
194303	14170		Mittois		14	25	1	14433	156	23	1,13	49.00916671	0.02416699			
194304	I_14370		Le Molay		14	25	1	14434	165	0		49.25	-0.88333300			
194305	14100		Les Monceaux		14	25	1	14435	146	40	2,15	49.10916519	0.12111099			
194306	14400		Monceaux-en-Bessin		14	25	1	14436	384	84	1,02	49.24777984	-0.69249999			
194307	14120		Mondeville		14	25	1	14437	10428	1048	0,37	49.17472076	-0.31805598			
194308	14210		Mondrainville		14	25	1	14438	409	99	0,82	49.13888931	-0.51333302			
194309	14230		Monfréville		14	25	1	14439	94	14	2,04	49.30916595	-1.03277802			
194310	14260		Montamy		14	25	1	14440	74	18	1,43	48.97388839	-0.76416701			
194311	14350		Mont-Bertrand		14	25	1	14441	204	28	1,69	48.96972274	-0.91583299			
194312	14350		Montchamp		14	25	1	14442	521	32	1,58	48.92222213	-0.76499998			
194313	14350		Montchauvet		14	25	1	14443	340	17	1,87	48.94499969	-0.73777800			
194314	14270		Monteille		14	25	1	14444	163	29	1,74	49.10638809	0.04583299			
194315	14490		Montfiquet		14	25	1	14445	90	4	1,74	49.16888809	-0.89249998			
194316	14210		Montigny		14	25	1	14446	78	18		49.04444503	-0.53222197			
194317	I_14697		Montpinçon		14	25	1	14447	0	0	1,74	48.95	0.08333300			
194318	14340		Montreuil-en-Auge		14	25	1	14448	53	12	1,18	49.17027664	0.05611100			
194319	14310		Monts-en-Bessin		14	25	1	14449	388	52	1,26	49.11639022	-0.60611099			
194320	14140		Montviette		14	25	1	14450	187	26	1,33	48.99833297	0.09611099			
194321	I_14735		Morières		14	25	1	14451	0	0		49	-0.06666670			
194322	14620		Morteaux-Coulibœuf		14	25	1	14452	514	44	1,45	48.92361068	-0.06722199			
194323	14400		Mosles		14	25	1	14453	253	41	1,74	49.3097229	-0.81861102			
194324	14790		Mouen		14	25	1	14454	1292	280	1,5	49.1511116	-0.48444399			
194325	14220		Moulines		14	25	1	14455	225	23		48.99027633	-0.33805599			
194326	14370		Moult		14	25	1	14456	1130	90	0,53	49.11639022	-0.16416700			
194327	14620		Les Moutiers-en-Auge		14	25	1	14457	121	12	1,71	48.90055465	-0.01333300			
194328	14220		Les Moutiers-en-Cinglais		14	25	1	14458	350	52		49.03083419	-0.42416700			
194329	14140		Les Moutiers-Hubert		14	25	1	14459	49	8	1,82	48.97722244	0.26888900			
194330	14590		Moyaux		14	25	1	14460	1235	73	2,07	49.19444274	0.35749998			
194331	14220		Mutrécy		14	25	1	14461	266	33	1,26	49.06416702	-0.42416700			
194332	14230		Neuilly-la-Forêt		14	25	1	14462	444	23	2,24	49.27027893	-1.10000002			
194333	I_14721		Neuilly-le-Malherbe		14	25	1	14463	0	0	0,62	49.1	-0.53333300			
194334	I_14762		Neuville		14	25	1	14464	0	0		48.85	-0.88333330			
194335	14400		Nonant		14	25	1	14465	384	57	1,3	49.2425003	-0.63861101			
194336	14100		Norolles		14	25	1	14466	272	37	1,77	49.19833374	0.23999999			
194337	14700		Noron-l'Abbaye		14	25	1	14467	220	28	1,71	48.89444351	-0.24583299			
194338	14490		Noron-la-Poterie		14	25	1	14468	289	82	1,25	49.22360992	-0.76999998			
194339	14620		Norrey-en-Auge		14	25	1	14469	76	8	1,58	48.91305541	-0.01555600			
194340	I_14610		Norrey-en-Bessin		14	25	1	14470	0	0	0,68	49.2	-0.51666700			
194341	14140		Notre-Dame-de-Courson		14	25	1	14471	357	21	1,82	48.99027633	0.26333299			
194342	I_14697		Notre-Dame-de-Fresnay		14	25	1	14472	0	0	1,21	48.966667	0.05000000			
194343	14340		Notre-Dame-de-Livaye		14	25	1	14473	130	47	1,18	49.1155548	0.04611099			
194344	14340		Notre-Dame-d'Estrées		14	25	1	14474	128	18	1,08	49.14333343	0.01222200			
194345	14210		Noyers-Bocage		14	25	1	14475	822	90	1,58	49.12555694	-0.56555598			
194346	14170		Olendon		14	25	1	14476	168	25	2	48.96888732	-0.17083300			
194347	14260		Ondefontaine		14	25	1	14477	294	16	1	48.99666595	-0.68527799			
194348	14290		Orbec		14	25	1	14478	2564	261		49.02166748	0.40611100			
194349	I_14011		Orbois		14	25	1	14479	0	0	1,39	49.133333	-0.68333300			
194350	14230		Osmanville		14	25	1	14480	514	42	2,19	49.33000183	-1.08194398			
194351	14230		Les Oubeaux		14	25	1	14481	232	62	2,14	49.28666687	-1.06805598			
194352	I_14149		Ouézy		14	25	1	14482	0	0	0,82	49.083333	-0.10000000			
194353	14220		Ouffières		14	25	1	14483	158	38	0,93	49.02388763	-0.49138900			
194354	14590		Ouilly-du-Houley		14	25	1	14484	193	21	2,02	49.16583251	0.33194398			
194355	I_14764		Ouilly-le-Basset		14	25	1	14485	0	0		48.8833333	-0.40000000			
194356	14190		Ouilly-le-Tesson		14	25	1	14486	483	44	1,06	48.98944473	-0.21916699			
194357	14100		Ouilly-le-Vicomte		14	25	1	14487	784	105	1,67	49.1791687	0.20916700			
194358	14150		Ouistreham		14	25	1	14488	8679	674	1,28	49.28305435	-0.25777798			
194359	14170		Ouville-la-Bien-Tournée		14	25	1	14489	241	32	1,02	49.05389022	-0.02027799			
194360	I_14372		Parfouru-l'Éclin		14	25	1	14490	0	0	1,2	49.133333	-0.75000000			
194361	14310		Parfouru-sur-Odon		14	25	1	14491	136	40	0,96	49.08889007	-0.60722202			
194362	14600		Pennedepie		14	25	1	14492	310	41	2,32	49.40805435	0.17861099			
194363	14270		Percy-en-Auge		14	25	1	14493	228	32	0,83	49.05638885	-0.06250000			
194364	14160		Périers-en-Auge		14	25	1	14494	145	22	1,15	49.26722335	-0.10666699			
194365	14112		Périers-sur-le-Dan		14	25	1	14495	456	168	1,15	49.25860977	-0.34083300			
194366	14770		Périgny		14	25	1	14496	62	20	1,58	48.92583465	-0.60027801			
194367	14170		Perrières		14	25	1	14497	252	31	1,51	48.96055603	-0.13444399			
194368	14700		Pertheville-Ners		14	25	1	14498	209	23	1,97	48.87444305	-0.11277800			
194369	14390		Petiville		14	25	1	14499	432	138	1,02	49.24277877	-0.17527799			
194370	14130		Pierrefitte-en-Auge		14	25	1	14500	114	22		49.25777816	0.20277799			
194371	14690		Pierrefitte-en-Cinglais		14	25	1	14501	233	22	1,71	48.90333175	-0.38749998			
194372	14690		Pierrepont		14	25	1	14502	87	21		48.89305496	-0.32305601			
194373	14410		Pierres		14	25	1	14503	199	21	1,97	48.8722229	-0.73333299			
194374	14590		Le Pin		14	25	1	14504	481	41	2,02	49.21027755	0.33722200			
194375	14220		Placy		14	25	1	14505	125	20	1,06	48.97499847	-0.41472199			
194376	14490		Planquery		14	25	1	14506	241	18	1,45	49.15499877	-0.83888900			
194377	I_14513		Pleines-Œuvres		14	25	1	14507	0	0	1,94	48.933333	-1			
194378	14770		Le Plessis-Grimoult		14	25	1	14508	310	18	1,19	48.96277618	-0.60833299			
194379	14440		Plumetot		14	25	1	14509	233	211	1,28	49.27861022	-0.35499998			
194380	14690		La Pommeraye		14	25	1	14510	51	17	1,71	48.90888977	-0.42361098			
194381	14380		Pont-Bellanger		14	25	1	14511	87	23	1,84	48.9347229	-0.97444397			
194382	14110		Pontécoulant		14	25	1	14512	108	44	1,84	48.87833404	-0.58611100			
194383	14380		Pont-Farcy		14	25	1	14513	512	36		48.93777847	-1.03750002			
194384	14130		Pont-l'Évêque		14	25	1	14514	4133	476	1,57	49.28305435	0.18222199			
194385	14520		Port-en-Bessin-Huppain		14	25	1	14515	2139	305	1,8	49.34722137	-0.75611102			
194386	14420		Potigny		14	25	1	14516	1703	417	1,19	48.97277832	-0.24444399			
194387	14540		Poussy-la-Campagne		14	25	1	14517	92	22	1,99	49.08139038	-0.22027799			
194388	14290		Préaux-Saint-Sébastien		14	25	1	14518	44	12		48.98694229	0.30750000			
194389	14210		Préaux-Bocage		14	25	1	14519	112	22	1,11	49.05527877	-0.51027798			
194390	14340		Le Pré-d'Auge		14	25	1	14520	745	61	1,5	49.15333175	0.14555600			
194391	14410		Presles		14	25	1	14521	244	28	1,84	48.87888717	-0.78111100			
194392	14140		Prêtreville		14	25	1	14522	334	29	1,77	49.07472229	0.25249999			
194393	14110		Proussy		14	25	1	14523	353	27	1,84	48.88166809	-0.53777801			
194394	14430		Putot-en-Auge		14	25	1	14524	330	53	0,85	49.21666717	-0.06777799			
194395	14740		Putot-en-Bessin		14	25	1	14525	331	84	0,76	49.21333312	-0.54027801			
194396	I_14695		Quesnay-Guesnon		14	25	1	14526	323	0		49.15	-0.73333330			
194397	14270		Biéville-Quétiéville		14	25	1	14527	338	17		49.10416793	-0.03861099			
194398	14130		Quetteville		14	25	1	14528	295	25	1,92	49.33722305	0.30611100			
194399	14400		Ranchy		14	25	1	14529	157	32	1,2	49.25361251	-0.75749999			
194400	14860		Ranville		14	25	1	14530	1896	200	1,13	49.23083114	-0.25444400			
194401	14690		Rapilly		14	25	1	14531	47	11	1,97	48.85694503	-0.33583301			
194402	14350		Le Reculey		14	25	1	14532	200	36	1,58	48.90916824	-0.84388899			
194403	14340		Repentigny		14	25	1	14533	91	32	1,18	49.19111251	0.04638899			
194404	14130		Reux		14	25	1	14534	251	36	1,47	49.27305603	0.15111100			
194405	14470		Reviers		14	25	1	14535	479	91	1,41	49.30110931	-0.46694400			
194406	14600		La Rivière-Saint-Sauveur		14	25	1	14536	1578	294	2,32	49.40777969	0.27166700			
194407	I_14046		Robehomme		14	25	1	14537	0	0	1,69	49.233333	-0.15000000			
194408	14540		Rocquancourt		14	25	1	14538	581	189	1,03	49.09388732	-0.31972199			
194409	14410		La Rocque		14	25	1	14539	89	17	1,84	48.88972091	-0.67555600			
194410	14100		Rocques		14	25	1	14540	308	47	1,77	49.17027664	0.24472199			
194411	14340		La Roque-Baignard		14	25	1	14541	116	20	1,33	49.1791687	0.10055600			
194412	14740		Rosel		14	25	1	14542	558	139	1,86	49.22888946	-0.45916700			
194413	14980		Rots		14	25	1	14543	1354	104	0,76	49.2108345	-0.47388899			
194414	14260		Roucamps		14	25	1	14544	145	33	1,06	48.9897232	-0.62000000			
194415	14500		Roullours		14	25	1	14545	769	51	2,23	48.8330574	-0.84027802			
194416	14190		Rouvres		14	25	1	14546	197	20	1,33	49.00583267	-0.17222200			
194417	14710		Rubercy		14	25	1	14547	93	16	1,59	49.28472137	-0.88027799			
194418	14480		Rucqueville		14	25	1	14548	139	52	1,69	49.25666809	-0.58166700			
194419	14410		Rully		14	25	1	14549	203	21	2,23	48.82583236	-0.71361100			
194420	14340		Rumesnil		14	25	1	14550	80	13	1,13	49.18444442	0.02999999			
194421	14710		Russy		14	25	1	14551	156	30	1,85	49.33222198	-0.81888902			
194422	14400		Ryes		14	25	1	14552	450	44	1,61	49.31138992	-0.62305599			
194423	14260		Saint-Agnan-le-Malherbe		14	25	1	14553	95	17	1,23	49.04333114	-0.57722198			
194424	14540		Saint-Aignan-de-Cramesnil		14	25	1	14554	361	47	0,87	49.08055496	-0.27527800			
194425	14130		Saint-André-d'Hébertot		14	25	1	14555	390	30	1,87	49.3133316	0.27888900			
194426	14320		Saint-André-sur-Orne		14	25	1	14556	1606	356	0,73	49.11722183	-0.37972199			
194427	14800		Saint-Arnoult		14	25	1	14557	903	150	1,67	49.33694458	0.08722200			
194428	14970		Saint-Aubin-d'Arquenay		14	25	1	14558	633	172	1,15	49.26194381	-0.28888899			
194429	14380		Saint-Aubin-des-Bois		14	25	1	14559	261	28	2,34	48.83222198	-1.12750005			
194430	I_14231		Saint-Aubin-Lébizay		14	25	1	14560	0	0	1,48	49.2	0			
194431	I_14126		Saint-Aubin-sur-Algot		14	25	1	14561	0	0	1,28	49.133333	0.08333300			
194432	14750		Saint-Aubin-sur-Mer		14	25	1	14562	1810	504	1,67	49.32944488	-0.39333298			
194433	14130		Saint-Benoît-d'Hébertot		14	25	1	14563	293	40		49.31583404	0.27027800			
194434	14350		Saint-Charles-de-Percy		14	25	1	14564	170	26	1,45	48.92610931	-0.78916698			
194435	14960		Saint-Côme-de-Fresné		14	25	1	14565	224	40	1,67	49.33722305	-0.60555601			
194436	14280		Saint-Contest		14	25	1	14566	1989	191	0,96	49.2144432	-0.40055599			
194437	I_14422		Saint-Crespin		14	25	1	14567	0	0	1,62	49.083333	0.05000000			
194438	14740		Sainte-Croix-Grand-Tonne		14	25	1	14568	293	62	0,89	49.23249816	-0.55833297			
194439	14480		Sainte-Croix-sur-Mer		14	25	1	14569	201	77	1,54	49.3133316	-0.51083302			
194440	14290		Saint-Cyr-du-Ronceray		14	25	1	14570	674	175	1,92	49.0541687	0.29638901			
194441	14100		Saint-Denis-de-Mailloc		14	25	1	14571	314	83	1,97	49.09361267	0.31555598			
194442	14110		Saint-Denis-de-Méré		14	25	1	14572	798	73	1,97	48.8694458	-0.51666700			
194443	14350		Saint-Denis-Maisoncelles		14	25	1	14573	74	32	1,5	48.98249816	-0.85750001			
194444	14100		Saint-Désir		14	25	1	14574	1701	83	1,67	49.1408348	0.21111099			
194445	14950		Saint-Étienne-la-Thillaye		14	25	1	14575	437	31	1,37	49.29083251	0.11999999			
194446	14140		Sainte-Foy-de-Montgommery		14	25	1	14576	174	42	1,57	48.95861053	0.17694400			
194447	14480		Saint-Gabriel-Brécy		14	25	1	14577	243	32		49.27639007	-0.56416702			
194448	14130		Saint-Gatien-des-Bois		14	25	1	14578	1163	24	1,8	49.34666824	0.18722200			
194449	14260		Saint-Georges-d'Aunay		14	25	1	14579	658	24	1	49.03555679	-0.68138897			
194450	14140		Saint-Georges-en-Auge		14	25	1	14580	79	20	1,32	48.99027633	0.05916700			
194451	14240		Saint-Germain-d'Ectot		14	25	1	14581	275	53	1,1	49.12194442	-0.71805602			
194452	14100		Saint-Germain-de-Livet		14	25	1	14582	581	36	1,67	49.08972167	0.21777799			
194453	14140		Saint-Germain-de-Montgommery		14	25	1	14583	163	18		48.94250106	0.18194399			
194454	14500		Saint-Germain-de-Tallevende-la-Lande-Vaumont		14	25	1	14584	1731	38		48.80083465	-0.90166699			
194455	14110		Saint-Germain-du-Crioult		14	25	1	14585	848	56	2,1	48.85749816	-0.60500001			
194456	14230		Saint-Germain-du-Pert		14	25	1	14586	153	24	2,04	49.33638763	-1.04138898			
194457	14280		Saint-Germain-la-Blanche-Herbe		14	25	1	14587	2531	614	0,96	49.19111251	-0.40749999			
194458	14700		Saint-Germain-Langot		14	25	1	14588	271	24	1,58	48.92416763	-0.32333299			
194459	14190		Saint-Germain-le-Vasson		14	25	1	14589	935	94	1,47	49.00055694	-0.30250000			
194460	14240		Sainte-Honorine-de-Ducy		14	25	1	14590	116	23	1,3	49.14611053	-0.77861100			
194461	14520		Sainte-Honorine-des-Pertes		14	25	1	14591	415	69	1,8	49.34833145	-0.80361098			
194462	14210		Sainte-Honorine-du-Fay		14	25	1	14592	1085	141	0,46	49.07694244	-0.49166700			
194463	14130		Saint-Hymer		14	25	1	14593	663	47	1,52	49.25333404	0.17277799			
194464	I_14366		Saint-Jacques		14	25	1	14594	0	0		49.15	0.23333330			
194465	14100		Saint-Jean-de-Livet		14	25	1	14595	233	67	1,72	49.08805465	0.23250000			
194466	14350		Saint-Jean-des-Essartiers		14	25	1	14596	153	18	1,46	49.04527664	-0.83722198			
194467	14770		Saint-Jean-le-Blanc		14	25	1	14597	318	22	1,45	48.93583297	-0.65222197			
194468	14430		Saint-Jouin		14	25	1	14598	196	30	0,98	49.21110916	-0.01583299			
194469	14290		Saint-Julien-de-Mailloc		14	25	1	14599	369	52	2,02	49.08499908	0.33250001			
194470	14140		Saint-Julien-le-Faucon		14	25	1	14600	582	161	1,28	49.06916809	0.08888900			
194471	14130		Saint-Julien-sur-Calonne		14	25	1	14601	189	25	1,72	49.28916549	0.22805599			
194472	14570		Saint-Lambert		14	25	1	14602	201	29	1,45	48.93777847	-0.54777801			
194473	14220		Saint-Laurent-de-Condel		14	25	1	14603	447	34	1	49.04111099	-0.41305598			
194474	14340		Saint-Laurent-du-Mont		14	25	1	14604	137	32	1,13	49.14055633	0.03083300			
194475	14710		Saint-Laurent-sur-Mer		14	25	1	14605	184	42	1,93	49.35833358	-0.87749999			
194476	14430		Saint-Léger-Dubosq		14	25	1	14606	165	32	0,93	49.23027801	-0.03166700			
194477	14310		Saint-Louet-sur-Seulles		14	25	1	14607	171	33	0,95	49.09722137	-0.66694402			
194478	14340		Saint-Loup-de-Fribois		14	25	1	14608	178	41	1,39	49.11222076	0.01222200			
194479	14400		Saint-Loup-Hors		14	25	1	14609	283	55	1,1	49.26416778	-0.71305602			
194480	14740		Saint-Manvieu-Norrey		14	25	1	14610	1417	156		49.17972183	-0.50027799			
194481	14380		Saint-Manvieu-Bocage		14	25	1	14611	507	36	2,23	48.82666778	-0.97611099			
194482	I_14764		Saint-Marc-d'Ouilly		14	25	1	14612	0	0		48.8833333	-0.43333330			
194483	14330		Saint-Marcouf		14	25	1	14613	102	19		49.25222015	-0.99111098			
194484	14330		Sainte-Marguerite-d'Elle		14	25	1	14614	743	37	1,99	49.20777893	-1.02055597			
194485	14140		Sainte-Marguerite-des-Loges		14	25	1	14615	163	15	1,62	49.01777648	0.20611099			
194486	14140		Sainte-Marguerite-de-Viette		14	25	1	14616	367	42	1,28	49.01277923	0.09083300			
194487	I_14422		Sainte-Marie-aux-Anglais		14	25	1	14617	0	0	1,35	49.066667	0.03333300			
